CAND_ID,CAND_NAME,state,lname,fname,minitial,bioguide_id,thomas_id,NodeID,Party,Party_encode
S6RI00221,"WHITEHOUSE, SHELDON II",RI,WHITEHOUSE,SHELDON,II,W000802,1823,531,,
S6RI00221,"WHITEHOUSE, SHELDON MR",RI,WHITEHOUSE,SHELDON,MR,W000802,1823,531,,
H4KY01040,"WHITFIELD, ED",KY,WHITFIELD,ED,,W000413,1222,532,Republican,-1
H4KY01040,"WHITFIELD, EDWARD",KY,WHITFIELD,EDWARD,,W000413,1222,532,Republican,-1
H4KY01040,"WHITFIELD, WAYNE EDWARD",KY,WHITFIELD,WAYNE,EDWARD,W000413,1222,532,Republican,-1
H4MS01078,"WICKER, ROGER F",MS,WICKER,ROGER,F,W000437,1226,533,,
H4MS01078,"WICKER, ROGER F.",MS,WICKER,ROGER,F.,W000437,1226,533,,
S8MS00196,"WICKER, ROGER F",MS,WICKER,ROGER,F,W000437,1226,533,,
H0TX09093,"WILLIAMS, PAUL",TX,WILLIAMS,PAUL,,W000816,2165,534,,
H0TX22146,"WILLIAMS, JOHNNY",TX,WILLIAMS,JOHNNY,,W000816,2165,534,,
H2TX33032,"WILLIAMS, MICHAEL L",TX,WILLIAMS,MICHAEL,L,W000816,2165,534,,
H2TX33040,"WILLIAMS, ROGER",TX,WILLIAMS,ROGER,,W000816,2165,534,,
H4TX19193,"WILLIAMS, STACE LAWRENCE",TX,WILLIAMS,STACE,LAWRENCE,W000816,2165,534,,
H4TX22056,"WILLIAMS, W DOUGLAS",TX,WILLIAMS,W,DOUGLAS,W000816,2165,534,,
H4TX30059,"WILLIAMS, ERIC LEMONTE",TX,WILLIAMS,ERIC,LEMONTE,W000816,2165,534,,
H6TX06104,"WILLIAMS, DOUG",TX,WILLIAMS,DOUG,,W000816,2165,534,,
H6TX15139,"WILLIAMS, PAUL IVORY",TX,WILLIAMS,PAUL,IVORY,W000816,2165,534,,
H8TX05045,"WILLIAMS, LON R JR",TX,WILLIAMS,LON,R JR,W000816,2165,534,,
S0TX00142,"WILLIAMS, MICHAEL L",TX,WILLIAMS,MICHAEL,L,W000816,2165,534,,
S0TX00142,"WILLIAMS, MICHAEL LAWRENCE",TX,WILLIAMS,MICHAEL,LAWRENCE,W000816,2165,534,,
S2TX00221,"WILLIAMS, ROY H.",TX,WILLIAMS,ROY,H.,W000816,2165,534,,
S2TX00270,"WILLIAMS, ROGER",TX,WILLIAMS,ROGER,,W000816,2165,534,,
H0FL17068,"WILSON, FREDERICA S",FL,WILSON,FREDERICA,S,W000808,2004,535,,
H0FL17068,"WILSON, FREDERICA S.",FL,WILSON,FREDERICA,S.,W000808,2004,535,,
H2FL07040,"WILSON, JIM",FL,WILSON,JIM,,W000808,2004,535,,
H4FL09018,"WILSON, JACK",FL,WILSON,JACK,,W000808,2004,535,,
H2SC02059,"WILSON, ADDISON (JOE) GRAVES",SC,WILSON,ADDISON,(JOE) GRAVES,W000795,1688,536,,
H2SC02059,"WILSON, JOE",SC,WILSON,JOE,,W000795,1688,536,,
H2SC02059,"WILSON, JOE THE HON.",SC,WILSON,JOE,THE HON.,W000795,1688,536,,
H6SC04114,"WILSON, BOB",SC,WILSON,BOB,,W000795,1688,536,,
H8SC06065,"WILSON, MICHAEL",SC,WILSON,MICHAEL,,W000795,1688,536,,
H8VA01147,"WITTMAN, ROB",VA,WITTMAN,ROB,,W000804,1886,537,,
H8VA01147,"WITTMAN, ROBERT J",VA,WITTMAN,ROBERT,J,W000804,1886,537,,
H8VA01147,"WITTMAN, ROBERT J MR.",VA,WITTMAN,ROBERT,J MR.,W000804,1886,537,,
H8VA01147,"WITTMAN, ROBERT J.",VA,WITTMAN,ROBERT,J.,W000804,1886,537,,
H0AR03055,"WOMACK, STEVE",AR,WOMACK,STEVE,,W000809,1991,538,,
H0GA07133,"WOODALL, ROB",GA,WOODALL,ROB,,W000810,2008,539,,
H0GA07133,"WOODALL, ROB REP.",GA,WOODALL,ROB,REP.,W000810,2008,539,,
H0OR03026,"WYDEN, RON",OR,WYDEN,RON,,W000779,1247,540,,
H0OR03026,"WYDEN, RONALD L",OR,WYDEN,RONALD,L,W000779,1247,540,,
H0OR03026,"WYDEN, RONALD LEE",OR,WYDEN,RONALD,LEE,W000779,1247,540,,
S6OR00110,"WYDEN, RON",OR,WYDEN,RON,,W000779,1247,540,,
S6OR00110,"WYDEN, RONALD L",OR,WYDEN,RONALD,L,W000779,1247,540,,
S6OR00110,"WYDEN, RONALD LEE",OR,WYDEN,RONALD,LEE,W000779,1247,540,,
H6KY03124,"YARMUTH, JOHN A",KY,YARMUTH,JOHN,A,Y000062,1853,541,,
H6KY03124,"YARMUTH, JOHN A MR",KY,YARMUTH,JOHN,A MR,Y000062,1853,541,,
H0KS03137,"YODER, KEVIN",KS,YODER,KEVIN,,Y000063,2021,542,,
H0KS03137,"YODER, KEVIN W",KS,YODER,KEVIN,W,Y000063,2021,542,,
H2FL06109,"YOHO, THEODORE SCOTT",FL,YOHO,THEODORE,SCOTT,Y000065,2115,543,,
H2FL06109,"YOHO, THEODORE SCOTT MR.",FL,YOHO,THEODORE,SCOTT MR.,Y000065,2115,543,,
H0IA04020,"YOUNG, DONALD CARTER",IA,YOUNG,DONALD,CARTER,Y000066,,544,,
H4IA03115,"YOUNG, DAVID",IA,YOUNG,DAVID,,Y000066,,544,,
S4IA00103,"YOUNG, DAVID",IA,YOUNG,DAVID,,Y000066,,544,,
H0AK00048,"YOUNG, ANNA",AK,YOUNG,ANNA,,Y000033,1256,545,,
H6AK00045,"YOUNG, DON",AK,YOUNG,DON,,Y000033,1256,545,,
H6AK00045,"YOUNG, DON E",AK,YOUNG,DON,E,Y000033,1256,545,,
H6AK00045,"YOUNG, DONALD",AK,YOUNG,DONALD,,Y000033,1256,545,,
H6AK00045,"YOUNG, DONALD E",AK,YOUNG,DONALD,E,Y000033,1256,545,,
H0IN09070,"YOUNG, TODD CHRISTOPHER",IN,YOUNG,TODD,CHRISTOPHER,Y000064,2019,546,,
H2IN04077,"YOUNG, R MICHAEL",IN,YOUNG,R,MICHAEL,Y000064,2019,546,,
S6IN00191,"YOUNG, TODD CHRISTOPHER",IN,YOUNG,TODD,CHRISTOPHER,Y000064,2019,546,,
H8NY01148,"ZELDIN, LEE M",NY,ZELDIN,LEE,M,Z000017,,547,,
H4MT01041,"ZINKE, RYAN K",MT,ZINKE,RYAN,K,Z000018,,548,Republican,-1
S0SD00054,"ABDNOR, JAMES",SD,ABDNOR,JAMES,,,1,549,,
H6HI01121,"ABERCROMBIE, NEIL",HI,ABERCROMBIE,NEIL,,,2,550,,
S4MI00165,"ABRAHAM, EDMOND SPENCER",MI,ABRAHAM,EDMOND,SPENCER,,1269,551,,
S4MI00165,"ABRAHAM, SPENCER SENATOR",MI,ABRAHAM,SPENCER,SENATOR,,1269,551,,
H8PR00054,"ACEVEDO-VILA, ANIBAL",PR,ACEVEDO-VILA,ANIBAL,,,1679,552,Popular Democrat,2
H4NY07011,"ACKERMAN, GARY L",NY,ACKERMAN,GARY,L,,4,553,,
H4NY07011,"ACKERMAN, GARY L.",NY,ACKERMAN,GARY,L.,,4,553,,
H4NY07011,"ACKERMAN, GARY LEONARD",NY,ACKERMAN,GARY,LEONARD,,4,553,,
H2WA08125,"ADAMS, ROBERT E",WA,ADAMS,ROBERT,E,,5,554,,
H6WA07029,"ADAMS, BROCK",WA,ADAMS,BROCK,,,5,554,,
S6WA00016,"ADAMS, BROCK",WA,ADAMS,BROCK,,,5,554,,
H0FL24049,"ADAMS, SANDY",FL,ADAMS,SANDY,,,2006,555,Republican,-1
H4FL16070,"ADAMS, JOHN S",FL,ADAMS,JOHN,S,,2006,555,Republican,-1
H6FL11175,"ADAMS, EDDIE JR",FL,ADAMS,EDDIE,JR,,2006,555,Republican,-1
H6FL26017,"ADAMS, DAVID ANDREW",FL,ADAMS,DAVID,ANDREW,,2006,555,Republican,-1
H8FL12021,"ADAMS, JOHN",FL,ADAMS,JOHN,,,2006,555,Republican,-1
H8FL14076,"ADAMS, KENNETH MAHLON",FL,ADAMS,KENNETH,MAHLON,,2006,555,Republican,-1
S8FL00067,"ADAMS, TIM LUCAS",FL,ADAMS,TIM,LUCAS,,2006,555,Republican,-1
H6NY07024,"ADDABBO, JOSEPH P",NY,ADDABBO,JOSEPH,P,,6,556,,
H6NY07024,"ADDABBO, JOSEPH P CONGRESSMAN",NY,ADDABBO,JOSEPH,P CONGRESSMAN,,6,556,,
H0NJ13061,"ADLER, JOHN H",NJ,ADLER,JOHN,H,,1935,557,Democrat,1
H2NJ03183,"ADLER, SHELLEY",NJ,ADLER,SHELLEY,,,1935,557,Democrat,1
H8NJ03156,"ADLER, JOHN H",NJ,ADLER,JOHN,H,,1935,557,Democrat,1
S8NJ00368,"ADLER, JOHN H",NJ,ADLER,JOHN,H,,1935,557,Democrat,1
H6HI02046,"AKAKA, DANIEL K",HI,AKAKA,DANIEL,K,,7,558,,
H6HI02046,"AKAKA, DANIEL KAHIKINA",HI,AKAKA,DANIEL,KAHIKINA,,7,558,,
S0HI00084,"AKAKA, DANIEL K",HI,AKAKA,DANIEL,K,,7,558,,
S0HI00084,"AKAKA, DANIEL KAHIKINA",HI,AKAKA,DANIEL,KAHIKINA,,7,558,,
H0MO02148,"AKIN, W TODD",MO,AKIN,W,TODD,,1655,559,,
H0MO02148,"AKIN, WILLIAM TODD",MO,AKIN,WILLIAM,TODD,,1655,559,,
S2MO00429,"AKIN, W TODD",MO,AKIN,W,TODD,,1655,559,,
H6MI10045,"ALBOSTA, DONALD JOSEPH",MI,ALBOSTA,DONALD,JOSEPH,,9,560,,
H6AR01023,"ALEXANDER, WILLIAM V ""BILL""",AR,ALEXANDER,WILLIAM,"V ""BILL""",,10,561,,
H6AR01023,"ALEXANDER, WILLIAM V JR",AR,ALEXANDER,WILLIAM,V JR,,10,561,,
H6AR01023,"ALEXANDER, WILLIAM VOLLIE JR",AR,ALEXANDER,WILLIAM,VOLLIE JR,,10,561,,
S0AR00143,"ALEXANDER, JOHN RANDALL (RANDY)",AR,ALEXANDER,JOHN,RANDALL (RANDY),,10,561,,
H2LA05084,"ALEXANDER, RODNEY",LA,ALEXANDER,RODNEY,,,1727,562,,
H2LA05084,"ALEXANDER, RODNEY M. MR.",LA,ALEXANDER,RODNEY,M. MR.,,1727,562,,
H2LA05084,"ALEXANDER, RODNEY MR.",LA,ALEXANDER,RODNEY,MR.,,1727,562,,
H0CO04049,"ALLARD, A WAYNE",CO,ALLARD,A,WAYNE,,11,563,,
H0CO04049,"ALLARD, WAYNE",CO,ALLARD,WAYNE,,,11,563,,
S6CO00168,"ALLARD, A WAYNE",CO,ALLARD,A,WAYNE,,11,563,,
H2VA07030,"ALLEN, GEORGE F",VA,ALLEN,GEORGE,F,,13,564,,
H8VA06062,"ALLEN, JANICE LEE",VA,ALLEN,JANICE,LEE,,13,564,,
S8VA00214,"ALLEN, GEORGE",VA,ALLEN,GEORGE,,,13,564,,
H6ME01157,"ALLEN, THOMAS H",ME,ALLEN,THOMAS,H,,1461,565,,
S8ME00080,"ALLEN, THOMAS H",ME,ALLEN,THOMAS,H,,1461,565,,
H6PA04110,"ALTMIRE, JASON",PA,ALTMIRE,JASON,,,1873,566,Democrat,1
H6NY03023,"AMBRO, JEROME A",NY,AMBRO,JEROME,A,,14,567,,
H0CA04076,"ANDERSON, EDWARD A JR",CA,ANDERSON,EDWARD,A JR,,16,568,,
H0CA33018,"ANDERSON, FRED L",CA,ANDERSON,FRED,L,,16,568,,
H0CA33018,"ANDERSON, FRED LODEWYK",CA,ANDERSON,FRED,LODEWYK,,16,568,,
H4CA16023,"ANDERSON, BILL",CA,ANDERSON,BILL,,,16,568,,
H4CA18086,"ANDERSON, BRUCE GORDON",CA,ANDERSON,BRUCE,GORDON,,16,568,,
H4CA39041,"ANDERSON, PETER O",CA,ANDERSON,PETER,O,,16,568,,
H6CA32025,"ANDERSON, GLENN M",CA,ANDERSON,GLENN,M,,16,568,,
H6CA51017,"ANDERSON, J C JACK",CA,ANDERSON,J,C JACK,,16,568,,
H6CA51017,"ANDERSON, JACK",CA,ANDERSON,JACK,,,16,568,,
H0IL05237,"ANDERSON, DAVID JOHN",IL,ANDERSON,DAVID,JOHN,,17,569,,
H0IL16036,"ANDERSON, STEVEN CRAIG",IL,ANDERSON,STEVEN,CRAIG,,17,569,,
H2IL14078,"ANDERSON, DENNIS",IL,ANDERSON,DENNIS,,,17,569,,
H4IL17036,"ANDERSON, JIM",IL,ANDERSON,JIM,,,17,569,,
H6IL16025,"ANDERSON, JOHN B",IL,ANDERSON,JOHN,B,,17,569,,
H8IL24041,"ANDERSON, JOHN T",IL,ANDERSON,JOHN,T,,17,569,,
H6NC04011,"ANDREWS, IKE F",NC,ANDREWS,IKE,F,,18,570,,
H6NC04011,"ANDREWS, IKE FRANKLIN",NC,ANDREWS,IKE,FRANKLIN,,18,570,,
H6ND00017,"ANDREWS, MARK",ND,ANDREWS,MARK,,,19,571,,
S0ND00010,"ANDREWS, MARK",ND,ANDREWS,MARK,,,19,571,,
H0TX22021,"ANDREWS, MICHAEL A",TX,ANDREWS,MICHAEL,A,,20,572,,
H0TX22021,"ANDREWS, MICHAEL ALLEN",TX,ANDREWS,MICHAEL,ALLEN,,20,572,,
H2TX07028,"ANDREWS, PHILLIP",TX,ANDREWS,PHILLIP,,,20,572,,
S4TX00342,"ANDREWS, MICHAEL ALLEN",TX,ANDREWS,MICHAEL,ALLEN,,20,572,,
H0NJ01066,"ANDREWS, ROBERT E",NJ,ANDREWS,ROBERT,E,,21,573,Democrat,1
H0NJ01066,"ANDREWS, ROBERT E. MR.",NJ,ANDREWS,ROBERT,E. MR.,,21,573,Democrat,1
H8NJ01143,"ANDREWS, CAMILLE SPINELLO",NJ,ANDREWS,CAMILLE,SPINELLO,,21,573,Democrat,1
S8NJ00392,"ANDREWS, ROBERT E",NJ,ANDREWS,ROBERT,E,,21,573,Democrat,1
H6ME01033,"ANDREWS, THOMAS H",ME,ANDREWS,THOMAS,H,,22,574,Democrat,1
S4ME00063,"ANDREWS, THOMAS H",ME,ANDREWS,THOMAS,H,,22,574,Democrat,1
H0IL05195,"ANNUNZIO, FRANK",IL,ANNUNZIO,FRANK,,,23,575,,
H6IL11026,"ANNUNZIO, FRANK",IL,ANNUNZIO,FRANK,,,23,575,,
H8AR04023,"ANTHONY, BERYL F JR",AR,ANTHONY,BERYL,F JR,,24,576,,
H8AR04023,"ANTHONY, BERYL FRANKLIN JR",AR,ANTHONY,BERYL,FRANKLIN JR,,24,576,,
H0OH12021,"APPLEGATE, RALPH A",OH,APPLEGATE,RALPH,A,,25,577,,
H0OH15107,"APPLEGATE, RALPH A.",OH,APPLEGATE,RALPH,A.,,25,577,,
H2OH07142,"APPLEGATE, RALPH A",OH,APPLEGATE,RALPH,A,,25,577,,
H2OH07142,"APPLEGATE, RALPH A.",OH,APPLEGATE,RALPH,A.,,25,577,,
H6OH18066,"APPLEGATE, DOUGLAS",OH,APPLEGATE,DOUGLAS,,,25,577,,
H6OH18066,"APPLEGATE, E DOUGLAS",OH,APPLEGATE,E,DOUGLAS,,25,577,,
H6OH18173,"APPLEGATE, RALPH A.",OH,APPLEGATE,RALPH,A.,,25,577,,
S8OH00037,"APPLEGATE, RALPH",OH,APPLEGATE,RALPH,,,25,577,,
H6TX07029,"ARCHER, WILLIAM R",TX,ARCHER,WILLIAM,R,,26,578,,
H6TX07029,"ARCHER, WILLIAM R JR",TX,ARCHER,WILLIAM,R JR,,26,578,,
H6TX20030,"ARCHER, VAN HENRY JR",TX,ARCHER,VAN,HENRY JR,,26,578,,
H8TX08023,"ARCHER, JOSEPH FLETCHER",TX,ARCHER,JOSEPH,FLETCHER,,26,578,,
H6NY24128,"ARCURI, MICHAEL A",NY,ARCURI,MICHAEL,A,,1867,579,Democrat,1
H6NY24128,"ARCURI, MICHAEL A.",NY,ARCURI,MICHAEL,A.,,1867,579,Democrat,1
H6NY24128,"ARCURI, MICHAEL ANGELO",NY,ARCURI,MICHAEL,ANGELO,,1867,579,Democrat,1
H2TX26069,"ARMEY, SCOTT ROBERT",TX,ARMEY,SCOTT,ROBERT,,28,580,,
H4TX26016,"ARMEY, DICK",TX,ARMEY,DICK,,,28,580,,
H4TX26016,"ARMEY, RICHARD K",TX,ARMEY,RICHARD,K,,28,580,,
H4TX26016,"ARMEY, RICHARD KEITH",TX,ARMEY,RICHARD,KEITH,,28,580,,
H4TX26016,"ARMEY, RICHARD KIETH",TX,ARMEY,RICHARD,KIETH,,28,580,,
H8CO06153,"ARMSTRONG, WILLIAM L III",CO,ARMSTRONG,WILLIAM,L III,,29,581,,
S8CO00040,"ARMSTRONG, WILLIAM L",CO,ARMSTRONG,WILLIAM,L,,29,581,,
S8CO00040,"ARMSTRONG, WILLIAM L.",CO,ARMSTRONG,WILLIAM,L.,,29,581,,
H2OH17075,"ASHBROOK, JEAN",OH,ASHBROOK,JEAN,,,30,582,,
H6OH17027,"ASHBROOK, JOHN M.",OH,ASHBROOK,JOHN,M.,,31,583,,
S2OH00014,"ASHBROOK, JOHN MILAN",OH,ASHBROOK,JOHN,MILAN,,31,583,,
S4MO00037,"ASHCROFT, JOHN D",MO,ASHCROFT,JOHN,D,,1274,584,,
S4MO00037,"ASHCROFT, JOHN DAVID",MO,ASHCROFT,JOHN,DAVID,,1274,584,,
H6OH09024,"ASHLEY, THOMAS L.",OH,ASHLEY,THOMAS,L.,,32,585,,
H6WI01010,"ASPIN, LES",WI,ASPIN,LES,,,33,586,,
H6WI01010,"ASPIN, LESLIE JR",WI,ASPIN,LESLIE,JR,,33,586,,
H4MA05027,"ATKINS, CHESTER G",MA,ATKINS,CHESTER,G,,34,587,,
H4MA05027,"ATKINS, CHESTER GREENOUGH",MA,ATKINS,CHESTER,GREENOUGH,,34,587,,
H6PA25040,"ATKINSON, EUGENE V",PA,ATKINSON,EUGENE,V,,35,588,,
H6OR01027,"AUCOIN, LES",OR,AUCOIN,LES,,,36,589,,
S2OR00028,"AUCOIN, LES",OR,AUCOIN,LES,,,36,589,,
H8OH07065,"AUSTRIA, STEVE C",OH,AUSTRIA,STEVE,C,,1947,590,Republican,-1
H6CA31142,"BACA, JOE",CA,BACA,JOE,,,1614,591,,
H6CA42099,"BACA, JOE",CA,BACA,JOE,,,1614,591,,
H0FL11038,"BACCHUS, JAMES L",FL,BACCHUS,JAMES,L,,37,592,,
H0FL11038,"BACCHUS, JIM",FL,BACCHUS,JIM,,,37,592,,
H6MN06074,"BACHMANN, MICHELE",MN,BACHMANN,MICHELE,,,1858,593,Republican,-1
H6MN06074,"BACHMANN, MICHELE M",MN,BACHMANN,MICHELE,M,,1858,593,Republican,-1
H2AL06035,"BACHUS, SPENCER REP.",AL,BACHUS,SPENCER,REP.,,38,594,,
H2AL06035,"BACHUS, SPENCER T",AL,BACHUS,SPENCER,T,,38,594,,
H2AL06035,"BACHUS, SPENCER T III",AL,BACHUS,SPENCER,T III,,38,594,,
H2AL06035,"BACHUS, SPENCER T.",AL,BACHUS,SPENCER,T.,,38,594,,
H2AL06035,"BACHUS, SPENCER THOMAS",AL,BACHUS,SPENCER,THOMAS,,38,594,,
H2AL06035,"BACHUS, SPENCER THOMAS III",AL,BACHUS,SPENCER,THOMAS III,,38,594,,
H6CA40036,"BADHAM, ROBERT E",CA,BADHAM,ROBERT,E,,39,595,,
H2KY06076,"BAESLER, HENRY SCOTT",KY,BAESLER,HENRY,SCOTT,,41,596,,
H2KY06076,"BAESLER, SCOTTY",KY,BAESLER,SCOTTY,,,41,596,,
S8KY00142,"BAESLER, HENRY SCOTT",KY,BAESLER,HENRY,SCOTT,,41,596,,
H6FL10011,"BAFALIS, L A SKIP",FL,BAFALIS,L,A SKIP,,42,597,,
H8FL13110,"BAFALIS, SKIP",FL,BAFALIS,SKIP,,,42,597,,
H8PA18058,"BAILEY, JAMES S",PA,BAILEY,JAMES,S,,43,598,,
H8PA21037,"BAILEY, DON",PA,BAILEY,DON,,,43,598,,
S6PA00050,"BAILEY, DON",PA,BAILEY,DON,,,43,598,,
H0MO08038,"BAILEY, WENDELL M C",MO,BAILEY,WENDELL,M C,,44,599,,
H2MO06103,"BAILEY, JEFF",MO,BAILEY,JEFF,,,44,599,,
H8MO03131,"BAILEY, STEVEN G",MO,BAILEY,STEVEN,G,,44,599,,
S0MO00399,"BAILEY, CHARLIE L",MO,BAILEY,CHARLIE,L,,44,599,,
H6WA03135,"BAIRD, BRIAN",WA,BAIRD,BRIAN,,,1557,600,Democrat,1
H6WA03135,"BAIRD, BRIAN N",WA,BAIRD,BRIAN,N,,1557,600,Democrat,1
H6WA03135,"BAIRD, BRIAN N.",WA,BAIRD,BRIAN,N.,,1557,600,Democrat,1
H6WA03135,"BAIRD, BRIAN NORTON",WA,BAIRD,BRIAN,NORTON,,1557,600,Democrat,1
H0CA13101,"BAKER, FOREST",CA,BAKER,FOREST,,,45,601,,
H2CA00047,"BAKER, WILLIAM P",CA,BAKER,WILLIAM,P,,45,601,,
H2CA41090,"BAKER, BOB",CA,BAKER,BOB,,,45,601,,
H4CA28051,"BAKER, JORJ CLAYTON",CA,BAKER,JORJ,CLAYTON,,45,601,,
H8CA40040,"BAKER, C DAVID",CA,BAKER,C,DAVID,,45,601,,
H2TN04019,"BAKER, CYNTHIA (""CISSY"")",TN,BAKER,CYNTHIA,"(""CISSY"")",,1275,602,,
H2TN06071,"BAKER, ROBERT",TN,BAKER,ROBERT,,,1275,602,,
H6TN08235,"BAKER, TERRY HUNTER JR.",TN,BAKER,TERRY,HUNTER JR.,,1275,602,,
H8TN06060,"BAKER, CHRIS",TN,BAKER,CHRIS,,,1275,602,,
S2TN00157,"BAKER, WESLEY M.",TN,BAKER,WESLEY,M.,,1275,602,,
S4TN00237,"BAKER, JOHN",TN,BAKER,JOHN,,,1275,602,,
S6TN00091,"BAKER, HOWARD H JR",TN,BAKER,HOWARD,H JR,,1275,602,,
H6LA06083,"BAKER, RICHARD H",LA,BAKER,RICHARD,H,,47,603,,
H6LA06083,"BAKER, RICHARD HUGH",LA,BAKER,RICHARD,HUGH,,47,603,,
H4ME02093,"BALDACCI, JOHN ELIAS",ME,BALDACCI,JOHN,ELIAS,,48,604,Democrat,1
H6ME02122,"BALDACCI, JOSEPH M.",ME,BALDACCI,JOSEPH,M.,,48,604,Democrat,1
H6WI03016,"BALDUS, ALVIN",WI,BALDUS,ALVIN,,,49,605,,
H2NC01131,"BALLANCE, FRANK W JR",NC,BALLANCE,FRANK,W JR,,1734,606,,
H6NC10117,"BALLENGER, THOMAS CASS",NC,BALLENGER,THOMAS,CASS,,50,607,,
H2AZ08094,"BARBER, RONALD",AZ,BARBER,RONALD,,,2093,608,,
H4WI01056,"BARCA, PETER WILLIAM",WI,BARCA,PETER,WILLIAM,,51,609,Democrat,1
H2MI05051,"BARCIA, JAMES A",MI,BARCIA,JAMES,A,,52,610,,
H2MN06107,"BARKLEY, DEAN MALCOLM",MN,BARKLEY,DEAN,MALCOLM,,1690,611,,
S4MN00262,"BARKLEY, DEAN M",MN,BARKLEY,DEAN,M,,1690,611,,
S4MN00262,"BARKLEY, DEAN MALCOLM",MN,BARKLEY,DEAN,MALCOLM,,1690,611,,
H6KY01011,"BARLOW, THOMAS J III",KY,BARLOW,THOMAS,J III,,53,612,,
H6KY01011,"BARLOW, TOM",KY,BARLOW,TOM,,,53,612,,
H8KY01033,"BARLOW, THOMAS J III",KY,BARLOW,THOMAS,J III,,53,612,,
S6KY00039,"BARLOW, THOMAS J III",KY,BARLOW,THOMAS,J III,,53,612,,
H6GA10027,"BARNARD, D DOUGLAS JR",GA,BARNARD,D,DOUGLAS JR,,54,613,,
H6GA10027,"BARNARD, DRUIE DOUGLAS JR",GA,BARNARD,DRUIE,DOUGLAS JR,,54,613,,
H8MD08016,"BARNES, MICHAEL D",MD,BARNES,MICHAEL,D,,55,614,,
S6MD00082,"BARNES, MICHAEL D",MD,BARNES,MICHAEL,D,,55,614,,
H4GA07259,"BARR, BOB",GA,BARR,BOB,,,56,615,,
H4GA07259,"BARR, ROBERT L JR",GA,BARR,ROBERT,L JR,,56,615,,
H4GA11053,"BARR, BOB",GA,BARR,BOB,,,56,615,,
S2GA00027,"BARR, ROBERT L JR",GA,BARR,ROBERT,L JR,,56,615,,
H0NE03035,"BARRETT, WILLIAM ""BILL""",NE,BARRETT,WILLIAM,"""BILL""",,57,616,,
H0NE03035,"BARRETT, WILLIAM E",NE,BARRETT,WILLIAM,E,,57,616,,
H0NE03035,"BARRETT, WILLIAM E (BILL)",NE,BARRETT,WILLIAM,E (BILL),,57,616,,
H2SC03057,"BARRETT, GRESHAM",SC,BARRETT,GRESHAM,,,1745,617,Republican,-1
H2SC03057,"BARRETT, JAMES GRESHAM",SC,BARRETT,JAMES,GRESHAM,,1745,617,Republican,-1
H2WI05150,"BARRETT, THOMAS M",WI,BARRETT,THOMAS,M,,58,618,Democrat,1
H2WI05150,"BARRETT, THOMAS MARK",WI,BARRETT,THOMAS,MARK,,58,618,Democrat,1
H8WI03087,"BARRETT, KEVIN JAMES",WI,BARRETT,KEVIN,JAMES,,58,618,Democrat,1
H4GA12010,"BARROW, JOHN J",GA,BARROW,JOHN,J,,1780,619,Democrat,1
H4GA12010,"BARROW, JOHN J.",GA,BARROW,JOHN,J.,,1780,619,Democrat,1
H2MD06054,"BARTLETT, ROSCOE",MD,BARTLETT,ROSCOE,,,60,620,,
H2MD06054,"BARTLETT, ROSCOE G",MD,BARTLETT,ROSCOE,G,,60,620,,
H2MD06054,"BARTLETT, ROSCOE G JR",MD,BARTLETT,ROSCOE,G JR,,60,620,,
H2MD06054,"BARTLETT, ROSCOE G. JR.",MD,BARTLETT,ROSCOE,G. JR.,,60,620,,
H2MD06054,"BARTLETT, ROSCOE G. REP.",MD,BARTLETT,ROSCOE,G. REP.,,60,620,,
H2MD06054,"BARTLETT, ROSCOE GARDNER",MD,BARTLETT,ROSCOE,GARDNER,,60,620,,
S0MD00176,"BARTLETT, ROSCOE G JR DR",MD,BARTLETT,ROSCOE,G JR DR,,60,620,,
H2TX05014,"BARTLETT, STEVE",TX,BARTLETT,STEVE,,,61,621,,
H4TX19227,"BARTLETT, RICHARD PAUL",TX,BARTLETT,RICHARD,PAUL,,61,621,,
H0NH02017,"BASS, CHARLES F",NH,BASS,CHARLES,F,,63,622,,
H0NH02017,"BASS, CHARLES F.",NH,BASS,CHARLES,F.,,63,622,,
H2VA01017,"BATEMAN, HERBERT H",VA,BATEMAN,HERBERT,H,,64,623,,
H2VA01017,"BATEMAN, HERBERT H JR",VA,BATEMAN,HERBERT,H JR,,64,623,,
H0CA41011,"BATES, JIM",CA,BATES,JIM,,,65,624,,
H2CA15011,"BATES, EDWARD BRYANT",CA,BATES,EDWARD,BRYANT,,65,624,,
S8MT00010,"BAUCUS, MAX",MT,BAUCUS,MAX,,,66,625,,
S8MT00010,"BAUCUS, MAX S",MT,BAUCUS,MAX,S,,66,625,,
S8MT00010,"BAUCUS, MAX S.",MT,BAUCUS,MAX,S.,,66,625,,
H6MD01023,"BAUMAN, ROBERT EDMUND",MD,BAUMAN,ROBERT,EDMUND,,67,626,,
S6IN00084,"BAYH, BIRCH E. JR.",IN,BAYH,BIRCH,E. JR.,,1277,627,,
S8IN00049,"BAYH, EVAN",IN,BAYH,EVAN,,,1572,628,Democrat,1
H2IL08088,"BEAN, MELISSA L",IL,BEAN,MELISSA,L,,1782,629,Democrat,1
H2IL08088,"BEAN, MELISSA LUBURICH",IL,BEAN,MELISSA,LUBURICH,,1782,629,Democrat,1
H0RI02121,"BEARD, EDWARD P SR",RI,BEARD,EDWARD,P SR,,68,630,,
